label,synonym,attnMap,sim_score,position,first
person,revenant,0.12724595,3.13,3,bicycle
person,disputant,0.114987075,3.13,3,bicycle
person,birth,0.08358454,3.1,3,bicycle
person,captor,0.17234881,3.08,3,bicycle
person,muscle_builder,0.11378664,3.06,3,bicycle
person,large_person,0.114142165,3.06,3,bicycle
person,fugitive,0.112815395,3.06,3,bicycle
person,applied_scientist,0.09329496,3.06,3,bicycle
person,percipient,0.138061,3.06,3,bicycle
person,persona_non_grata,0.16213083,3.03,3,bicycle
person,denizen,0.15526253,3.03,3,bicycle
person,juvenile,0.096826844,3.03,3,bicycle
person,transvestite,0.15368487,2.99,3,bicycle
person,objector,0.07900392,2.99,3,bicycle
person,redhead,0.076267034,2.99,3,bicycle
person,showman,0.10334291,2.97,3,bicycle
person,inexperienced_person,0.07487439,2.97,3,bicycle
person,first_person,0.033661686,2.94,3,bicycle
person,killer,0.12598272,2.85,3,bicycle
person,witness,0.1849866,2.83,3,bicycle
person,debtor,0.169621,2.81,3,bicycle
person,jumper,0.05435524,2.81,3,bicycle
person,scientist,0.12542748,2.79,3,bicycle
person,man_jack,0.09333005,2.77,3,bicycle
person,abstinent,0.12360873,2.77,3,bicycle
person,cripple,0.11888994,2.75,3,bicycle
person,unperson,0.16918416,2.73,3,bicycle
person,transexual,0.12550148,2.73,3,bicycle
person,primitive_person,0.105143085,2.71,3,bicycle
person,small_person,0.067614205,2.69,3,bicycle
person,scrag,0.05084979,2.69,3,bicycle
person,blond,0.10930428,2.69,3,bicycle
